,id,stationName,x,y,geometry
1909,SN496228013,Hamang-Bærum-13,10.5361,59.9108,POINT (10.5361 59.9108)
1910,SN769000,,7.20888888888889,43.6488888888889,POINT (7.20888888888889 43.6488888888889)
1911,SN60853,Skylehamaren,6.421059,62.428332,POINT (6.421059 62.428332)
1912,SN223620,Hammerdal D,15.3685,63.575,POINT (15.3685 63.575)
1913,SN59830,Fv5878 Nerlandsøybrua,5.605815,62.34017,POINT (5.605815 62.34017)
1914,SN212190,Svartberget D,17.321,66.3239,POINT (17.321 66.3239)
1915,SN4815,Stensbymoen,11.2626,60.1905,POINT (11.2626 60.1905)
1916,SN262800,Hanö,14.8494444444444,56.0138888888889,POINT (14.8494444444444 56.0138888888889)
1917,SN90110,Skolten ,18.6208,69.4229,POINT (18.6208 69.4229)
1918,SN28922,Veggli,9.1468,60.0435,POINT (9.1468 60.0435)
1919,SN49970,Djønno,6.7507,60.4612,POINT (6.7507 60.4612)
1920,SN377200,,-0.450555555555556,51.4791666666667,POINT (-0.450555555555556 51.4791666666667)
1921,SN45870,Fister,6.0365,59.16,POINT (6.0365 59.16)
1922,SN31210,Synken ,8.2667,60.1,POINT (8.2667 60.1)
1923,SN1036100,,11.5827777777778,52.1027777777778,POINT (11.5827777777778 52.1027777777778)
1924,SN1237500,,20.9611111111111,52.1627777777778,POINT (20.9611111111111 52.1627777777778)
1925,SN223180,Tullus D,14.3174,63.3085,POINT (14.3174 63.3085)
1926,SN31560,Fv37 Raulandsfjellet,8.258,59.79783,POINT (8.258 59.79783)
1928,SN37580,Fv450 Vøylen,7.71,59.3445,POINT (7.71 59.3445)
1929,SN4725,E16 Gardermoen,11.1165,60.1677,POINT (11.1165 60.1677)
1930,SN75190,Fv770 Rørvik,11.23217,64.84867,POINT (11.23217 64.84867)
1931,SN32780,Solum (Høydal),9.2668,59.1444,POINT (9.2668 59.1444)
1932,SN65330,Edøy,8.1385,63.28516,POINT (8.1385 63.28516)
1933,SN38800,Tovdal,8.2295,58.7938,POINT (8.2295 58.7938)
1934,SN29900,Skurdevikåi,7.5693,60.3778,POINT (7.5693 60.3778)
1935,SN60880,E39 Brusdalen,6.47233,62.48367,POINT (6.47233 62.48367)
1936,SN1073800,,9.22527777777778,48.6891666666667,POINT (9.22527777777778 48.6891666666667)
1937,SN69035,E6 Malvik,10.664,63.4262,POINT (10.664 63.4262)
1938,SN39150,Sømskleiva,8.052,58.1502,POINT (8.052 58.1502)
1939,SN232520,Hedeviken,13.6748,62.4112,POINT (13.6748 62.4112)
1940,SN3720,Kykkelsrud ,11.0962,59.5873,POINT (11.0962 59.5873)
1941,SN98974, Suovvejohvuomme,28.9563,70.227,POINT (28.9563 70.227)
1942,SN1614900,,12.6127777777778,44.0244444444444,POINT (12.6127777777778 44.0244444444444)
1943,SN19663,E16 Sollihøgda vest,10.3435,59.964,POINT (10.3435 59.964)
1944,SN26670,Hakavik,9.9534,59.62515,POINT (9.9534 59.62515)
1945,SN47350,Røvær,5.078,59.4382,POINT (5.078 59.4382)
1946,SN65850,Hofsøya,8.9145,63.7224,POINT (8.9145 63.7224)
1947,SN18210,Hovin,10.804,59.923,POINT (10.804 59.923)
1948,SN59220,Båtesundskjeret,5.0073,61.9361,POINT (5.0073 61.9361)
1949,SN298400,,24.0141666666667,59.9311111111111,POINT (24.0141666666667 59.9311111111111)
1950,SN30860,Bergeligrend,9.058,59.8861,POINT (9.058 59.8861)
1951,SN27433,Tenvik,10.3655,59.1745,POINT (10.3655 59.1745)
1952,SN12710,Nordsetervegen ,10.5143,61.1431,POINT (10.5143 61.1431)
1953,SN81775,Lønsdal,15.4628,66.7435,POINT (15.4628 66.7435)
1954,SN54815,Fv53 Tyinosen,8.1385,61.27467,POINT (8.1385 61.27467)
1955,SN37230,Tveitsund,8.5185863,59.0255581,POINT (8.5185863 59.0255581)
1956,SN212100,Mierkenis,16.1088888888889,66.6816666666667,POINT (16.1088888888889 66.6816666666667)
1957,SN65940,Sula,8.4543,63.8429,POINT (8.4543 63.8429)
1958,SN66810,Rv3 Litjfossen,10.15233,62.66917,POINT (10.15233 62.66917)
1959,SN496228022,Hamang-Bærum-22,10.5578,59.9265,POINT (10.5578 59.9265)
1960,SN25100,Hemsedal,8.5285,60.8703,POINT (8.5285 60.8703)
1961,SN21700,Fv250 Vingromåsen,10.14533,61.01017,POINT (10.14533 61.01017)
1962,SN11463,E6 Minnesund,11.2303,60.3977,POINT (11.2303 60.3977)
1963,SN60225,Fv60 Strandafjellet,6.79283,62.2915,POINT (6.79283 62.2915)
1964,SN1519700,,27.6444444444444,46.2330555555556,POINT (27.6444444444444 46.2330555555556)
1965,SN27406,Torød,10.4238,59.169,POINT (10.4238 59.169)
1966,SN18165,Ryen,10.8013,59.8963,POINT (10.8013 59.8963)
1967,SN55775,Hermansverk,6.8534041,61.183013,POINT (6.8534041 61.183013)
1968,SN46220,Gullingen,6.4697,59.4128,POINT (6.4697 59.4128)
1969,SN66900,Rv3 Kvikneskogen,10.3925,62.47633,POINT (10.3925 62.47633)
1970,SN27415,Fv308 Tjøme - Budal,10.38483,59.125,POINT (10.38483 59.125)
1971,SN700500,Abbeville,1.8339,50.1361,POINT (1.8339 50.1361)
1972,SN608000,,8.5639,55.5289,POINT (8.5639 55.5289)
1973,SN68120,Saupstad,10.3597,63.3628,POINT (10.3597 63.3628)
1974,SN29290,Uvdal,8.83567,60.25767,POINT (8.83567 60.25767)
1975,SN26060,Skotselv,9.8948,59.8387,POINT (9.8948 59.8387)
1976,SN54770,Fv53 Brennborg,7.766,61.27217,POINT (7.766 61.27217)
1977,SN255210,Härsnäs,15.237,58.2886,POINT (15.237 58.2886)
1978,SN89213,Fv84 Gumpen,17.963,69.0717,POINT (17.963 69.0717)
1979,SN57390,Skei i Jølster,6.4900951,61.5755095,POINT (6.4900951 61.5755095)
1980,SN19780,Vollen ,10.4895,59.8005,POINT (10.4895 59.8005)
1981,SN58960,Hornindal,6.6502,62.0033,POINT (6.6502 62.0033)
1982,SN27630,Enga ,10.2147,59.0857,POINT (10.2147 59.0857)
1983,SN14711,Grov,9.0110373,61.8130083,POINT (9.0110373 61.8130083)
1984,SN221000,Blåhammaren,12.1761111111111,63.1863888888889,POINT (12.1761111111111 63.1863888888889)
1985,SN670,Fv26 Skarven,11.99283,61.8405,POINT (11.99283 61.8405)
1986,SN70390,Fv72 Innsmoen,12.21433,63.656,POINT (12.21433 63.656)
1987,SN60835,E39 Dragsundet,6.72544,62.4913,POINT (6.72544 62.4913)
1988,SN214720,Adak D,18.6201,65.383,POINT (18.6201 65.383)
1989,SN44300,Særheim,5.6508,58.7605,POINT (5.6508 58.7605)
1990,SN6690,Rv3 Ebru,11.40033,60.85667,POINT (11.40033 60.85667)
1991,SN55425,Spørteggbu,7.3892,61.5972,POINT (7.3892 61.5972)
1992,SN1706000,,28.8166666666667,40.9666666666667,POINT (28.8166666666667 40.9666666666667)
1993,SN27065,Fv313 Bogen,10.26433,59.531,POINT (10.26433 59.531)
1994,SN13060,Gausdal,10.1737715,61.2728511,POINT (10.1737715 61.2728511)
1995,SN41770,Lindesnes fyr,7.048,57.9815,POINT (7.048 57.9815)
1996,SN3810,Askim,11.1662,59.5872,POINT (11.1662 59.5872)
1997,SN62450,Finnøya ferjekai,6.50905,62.8042,POINT (6.50905 62.8042)
1998,SN88450,Medby,17.0715,69.2805,POINT (17.0715 69.2805)
1999,SN18703,Blindern test,10.7194,59.94256,POINT (10.7194 59.94256)
2000,SN54420,Øljusjø,8.086088,61.004246,POINT (8.086088 61.004246)
2001,SN75100,Liafoss,11.9547,64.8382,POINT (11.9547 64.8382)
2002,SN46390,Holmevatn,7.1468,59.6778,POINT (7.1468 59.6778)
2003,SN19430,E18 Sandvika,10.54033,59.89233,POINT (10.54033 59.89233)
2004,SN91725,Skjervøy,20.9625,70.0332,POINT (20.9625 70.0332)
2005,SN212800,Gunnarn,17.6666666666667,65.0,POINT (17.6666666666667 65)
2006,SN49351,Tyssedal,6.5547,60.1188,POINT (6.5547 60.1188)
2007,SN36055,Arendal sentrum ,8.7653,58.4603,POINT (8.7653 58.4603)
2008,SN208000,Karesuando,22.45,68.4333333333333,POINT (22.45 68.4333333333333)
2009,SN96220,Lebesby,26.998,70.58117,POINT (26.998 70.58117)
2010,SN98400,Makkaur fyr,30.07,70.7057,POINT (30.07 70.7057)
2011,SN53101,Vangsnes,6.6452,61.1724,POINT (6.6452 61.1724)
2012,SN82215,Bodø - Øvre Hunstad,14.529,67.2844,POINT (14.529 67.2844)
2013,SN55712,Sogndal kulturhus,7.105278,61.232351,POINT (7.105278 61.232351)
2014,SN91770,Nordreisa - Galosmelen,21.0957,69.7537,POINT (21.0957 69.7537)
2015,SN24230,Fv288 Sokna,9.84083,60.2225,POINT (9.84083 60.2225)
2016,SN49360,Tyssedal ,6.5742,60.1173,POINT (6.5742 60.1173)
2017,SN51980,Ondrahaugen,6.4675,60.8603,POINT (6.4675 60.8603)
2018,SN90720,Måsvik,18.6938,69.9903,POINT (18.6938 69.9903)
2019,SN1288200,,21.6056,47.4844,POINT (21.6056 47.4844)
2020,SN44605,E39 Rennesøy,5.68,59.1222,POINT (5.68 59.1222)
2021,SN90451,Tromsø PLU,18.9365,69.6537,POINT (18.9365 69.6537)
2022,SN50311,Fv49 Kvamskogen,5.96683,60.38767,POINT (5.96683 60.38767)
2023,SN241070,Löten D,12.8399,61.0255,POINT (12.8399 61.0255)
2024,SN499999010,,10.7167,59.9333,POINT (10.7167 59.9333)
2025,SN98642,Kommagdalen,30.1908,70.2932,POINT (30.1908 70.2932)
2026,SN58350,Fv60 Utvikfjellet,6.50433,61.76683,POINT (6.50433 61.76683)
2027,SN1200500,Baltyk II,16.8922,55.0756,POINT (16.8922 55.0756)
2028,SN71000,Steinkjer,11.4493,64.0217,POINT (11.4493 64.0217)
2030,SN25540,Hol,8.0059127,60.6792467,POINT (8.0059127 60.6792467)
2031,SN91680,Kåvika,20.69,69.96,POINT (20.69 69.96)
2032,SN36010,Fv421 Haslestad,8.84133,58.57383,POINT (8.84133 58.57383)
2033,SN299100,,25.6255555555556,60.2038888888889,POINT (25.6255555555556 60.2038888888889)
2034,SN20946,Åsgard A,6.7273,65.0643,POINT (6.7273 65.0643)
2035,SN719000,,7.64027777777778,48.5494444444444,POINT (7.64027777777778 48.5494444444444)
2036,SN316200,,-3.20666666666667,55.3116666666667,POINT (-3.20666666666667 55.3116666666667)
2037,SN3200,Baterød,11.1338,59.3072,POINT (11.1338 59.3072)
2038,SN221700,Åre,13.1605555555556,63.3736111111111,POINT (13.1605555555556 63.3736111111111)
2039,SN91420,E8 Halsebakkan nedre,20.4657,69.2852,POINT (20.4657 69.2852)
2040,SN44560,Sola,5.637,58.8843,POINT (5.637 58.8843)
2041,SN26975,Bokerøya,10.4053,59.591,POINT (10.4053 59.591)
2042,SN27316,Revetal,10.2692,59.371,POINT (10.2692 59.371)
2043,SN226500,Hemling,18.5502777777778,63.6513888888889,POINT (18.5502777777778 63.6513888888889)
2044,SN1038400,,13.4022222222222,52.4675,POINT (13.4022222222222 52.4675)
2045,SN55715,Rv5 Kaupanger bru,7.2243989,61.184276,POINT (7.2243989 61.184276)
2046,SN90400,Tromsø (Holt),18.9095,69.6538,POINT (18.9095 69.6538)
2047,SN724000,,0.7275,47.4444444444444,POINT (0.7275 47.4444444444444)
2048,SN234730,Järsvsö,16.1667,61.7111,POINT (16.1667 61.7111)
2049,SN226700,Örnsköldsvik,18.9797222222222,63.4116666666667,POINT (18.9797222222222 63.4116666666667)
2050,SN85645,E10 Akkarvika,13.1543,67.9627,POINT (13.1543 67.9627)
2051,SN12291,E6 Vien,11.11133,60.80483,POINT (11.11133 60.80483)
2052,SN40005,Rv9 Hekni,7.548,59.02833,POINT (7.548 59.02833)
2053,SN317100,,-2.86277777777778,56.3766666666667,POINT (-2.86277777777778 56.3766666666667)
2054,SN222600,Frösön,14.5002777777778,63.1955555555556,POINT (14.5002777777778 63.1955555555556)
2055,SN82110,Valnesfjord,15.1018235,67.2764164,POINT (15.1018235 67.2764164)
2057,SN49910,Hjeltnes,6.9284391,60.56173,POINT (6.9284391 60.56173)
2058,SN76969,Kvitebjørn ,2.5063,61.079,POINT (2.5063 61.079)
2059,SN70680,Mære,11.4255,63.9425,POINT (11.4255 63.9425)
2060,SN31850,Hjartdal,8.7124579,59.6047213,POINT (8.7124579 59.6047213)
2061,SN55930,Balestrand Brannstasjon,6.5315,61.2038,POINT (6.5315 61.2038)
2062,SN63000,Fv62 Eidsøra,8.166,62.79967,POINT (8.166 62.79967)
2063,SN75650,Skei ferjekai,11.73793,65.08737,POINT (11.73793 65.08737)
2064,SN291100,,21.7547222222222,63.0586111111111,POINT (21.7547222222222 63.0586111111111)
2065,SN23560,Beito,8.8557,61.2433,POINT (8.8557 61.2433)
2066,SN27301,Ramnes,10.2501,59.3562,POINT (10.2501 59.3562)
2067,SN20949,Gina Krog,1.6968,58.5722,POINT (1.6968 58.5722)
2068,SN262300,Hörby,13.6688888888889,55.8633333333333,POINT (13.6688888888889 55.8633333333333)
2069,SN289700,,27.6733333333333,64.2827777777778,POINT (27.6733333333333 64.2827777777778)
2070,SN71550,Ørland,9.6104,63.7044,POINT (9.6104 63.7044)
2071,SN82020,E6 Tussvika,15.4125,67.223,POINT (15.4125 67.223)
2072,SN51597,Rv13 Svelgane,6.53317,60.61467,POINT (6.53317 60.61467)
2073,SN36560,Nelaug,8.6338445,58.6554085,POINT (8.6338445 58.6554085)
2074,SN97470,Rv92 Šuoššjávri,24.20183,69.37717,POINT (24.20183 69.37717)
2075,SN49955,Fv572 Eddegjelet,6.91467,60.51567,POINT (6.91467 60.51567)
2076,SN213000,Roparudden,16.4172222222222,66.4861111111111,POINT (16.4172222222222 66.4861111111111)
2077,SN221900,Gäddede,14.2208333333333,64.5044444444444,POINT (14.2208333333333 64.5044444444444)
2078,SN49865,Rv7 Skulevika,7.61483,60.39933,POINT (7.61483 60.39933)
2079,SN11125,E6 Andelva,11.1358,60.2852,POINT (11.1358 60.2852)
2080,SN9384,Dovrefjell DB1,9.3382,62.2969,POINT (9.3382 62.2969)
2081,SN71290,Vanvikan,10.2234,63.5531,POINT (10.2234 63.5531)
2082,SN78360,Seljelia,13.5867,66.1317,POINT (13.5867 66.1317)
2083,SN42930,Smøleheiknuden,6.8112,58.9112,POINT (6.8112 58.9112)
2084,SN16400,Lannem,9.2143,62.0172,POINT (9.2143 62.0172)
2085,SN76933,Ormen Lange,5.015,63.49,POINT (5.015 63.49)
2086,SN31500,Frøystul,8.3477,59.8247,POINT (8.3477 59.8247)
2087,SN245200,Kilsbergen,14.8986111111111,59.2994444444444,POINT (14.8986111111111 59.2994444444444)
2088,SN34900,Drangedal,8.7687,59.2647,POINT (8.7687 59.2647)
2089,SN91010,Fv91 Breivikeidet,19.56783,69.656,POINT (19.56783 69.656)
2090,SN228270,Malkälen D,19.6903,64.3918,POINT (19.6903 64.3918)
2091,SN7940,Svestad,11.35621,61.14788,POINT (11.35621 61.14788)
2092,SN221990,Håkafot D,14.3913,64.3914,POINT (14.3913 64.3914)
2093,SN9160,Folldal,9.9947637,62.1279875,POINT (9.9947637 62.1279875)
2094,SN44563,Rv509 Sundekrossen,5.61467,58.96217,POINT (5.61467 58.96217)
2095,SN11340,Rv4 Lygna,10.643,60.45483,POINT (10.643 60.45483)
2096,SN44545,Fv510 Rege,5.64683,58.858,POINT (5.64683 58.858)
2097,SN85582,Gravdal,13.559953,68.115557,POINT (13.559953 68.115557)
2098,SN490381080,300 kV Sauda – Blåfalli-80,6.08177,59.80151,POINT (6.08177 59.80151)
2099,SN35860,Lyngør fyr,9.1478,58.6362,POINT (9.1478 58.6362)
2100,SN26960,Fv319 Tangen Fjordpark,10.356999,59.684657,POINT (10.356999 59.684657)
2101,SN57940,Ålfoten,5.6674,61.83195,POINT (5.6674 61.83195)
2102,SN29885,Rv7 Fagerheim,7.789328,60.439398,POINT (7.789328 60.439398)
2103,SN52458,Fv5256 Steinrusten,5.20667,60.44717,POINT (5.20667 60.44717)
2104,SN241010,Dala-Järna D,14.366,60.56,POINT (14.366 60.56)
2105,SN30235,Fugløya,9.803816,58.980574,POINT (9.803816 58.980574)
2106,SN98645,Hubehytta,30.0648,70.3222,POINT (30.0648 70.3222)
2107,SN94500,Fruholmen fyr,23.9837577,71.094447,POINT (23.9837577 71.094447)
2108,SN299300,,19.1313888888889,60.3011111111111,POINT (19.1313888888889 60.3011111111111)
2109,SN59815,Fv5876 Rundebrua,5.6275,62.37917,POINT (5.6275 62.37917)
2111,SN6020,Flisa,12.0125152,60.6142156,POINT (12.0125152 60.6142156)
2112,SN76960,Grane ,2.4873,59.1652,POINT (2.4873 59.1652)
2113,SN44760,Ims,5.9643464,58.9051712,POINT (5.9643464 58.9051712)
2114,SN65530,Fv714 Hitra,9.05333,63.554,POINT (9.05333 63.554)
2115,SN58810,Rv651 Stigedalen,6.13767,61.9405,POINT (6.13767 61.9405)
2116,SN92840,Mjånes fyrlykt,22.955,70.329,POINT (22.955 70.329)
2117,SN258900,Gotska Sandön,19.1977777777778,58.3944444444444,POINT (19.1977777777778 58.3944444444444)
2118,SN250000,Nordkoster,11.0038888888889,58.8919444444444,POINT (11.0038888888889 58.8919444444444)
2119,SN69280,E14 Meådal,11.49567,63.46517,POINT (11.49567 63.46517)
2120,SN91728,Fv7940 Arnøya,20.56467,70.06617,POINT (20.56467 70.06617)
2122,SN57850,Daviknes,5.5333,61.8986,POINT (5.5333 61.8986)
2123,SN60030,Straumgjerdet ,6.5912,62.337,POINT (6.5912 62.337)
2124,SN71900,Bessaker,10.3257,64.2448,POINT (10.3257 64.2448)
2125,SN25040,Rv52 Eikredammen,8.74433,60.786,POINT (8.74433 60.786)
2126,SN20958,Skarvfeltet,7.65,65.6967,POINT (7.65 65.6967)
2127,SN380800,,-5.3275,50.2183333333333,POINT (-5.3275 50.2183333333333)
2128,SN218410,Markusvinsa,22.9001,66.7265,POINT (22.9001 66.7265)
2129,SN77041,Gudrun,1.7437,58.8452,POINT (1.7437 58.8452)
2131,SN94455,Ingøy Fergekai,24.0629,71.0846,POINT (24.0629 71.0846)
2132,SN286300,,24.0961111111111,65.3852777777778,POINT (24.0961111111111 65.3852777777778)
2133,SN295200,,21.7880555555556,61.4672222222222,POINT (21.7880555555556 61.4672222222222)
2134,SN84900,Bjørnfjell,18.0767,68.4323,POINT (18.0767 68.4323)
2135,SN251310,Kärna,11.8086,57.8403,POINT (11.8086 57.8403)
2136,SN69020,Ranheim,10.515,63.4268,POINT (10.515 63.4268)
2137,SN624000,,4.78972222222222,52.3172222222222,POINT (4.78972222222222 52.3172222222222)
2138,SN31410,Rjukan,8.6663,59.88,POINT (8.6663 59.88)
2139,SN604100,,10.6316666666667,57.7363888888889,POINT (10.6316666666667 57.7363888888889)
2140,SN224780,Västerövsjö D,15.9347,63.0421,POINT (15.9347 63.0421)
2141,SN490391021,300 kV Mauranger – Samnanger-21,6.24209,60.15048,POINT (6.24209 60.15048)
2142,SN60990,Vigra,6.115,62.5617,POINT (6.115 62.5617)
2143,SN71990,Buholmråsa fyr,10.455,64.4013,POINT (10.455 64.4013)
2144,SN45460,Fv523 Jørpeland,6.049,59.0147,POINT (6.049 59.0147)
2145,SN26996,Lauvkollmyr,10.104,59.6469,POINT (10.104 59.6469)
2146,SN94195,E6 Áisaroaivi,24.10083,70.27833,POINT (24.10083 70.27833)
2147,SN61340,Åndalsnes,7.672,62.5643,POINT (7.672 62.5643)
2148,SN226000,Västmarkum,18.2555555555556,63.1252777777778,POINT (18.2555555555556 63.1252777777778)
2149,SN54710,Filefjell − Kyrkjestølane,8.1125,61.178,POINT (8.1125 61.178)
2150,SN73210,Fv74 Lifjellet,13.1005,64.491,POINT (13.1005 64.491)
2151,SN1284300,Budapest Pestszentlőrinc,19.182222,47.429167,POINT (19.182222 47.429167)
2152,SN52512,Fedjeosen IV,4.6276,60.7213,POINT (4.6276 60.7213)
2153,SN11690,Rv4 Eina,10.63083,60.6125,POINT (10.63083 60.6125)
2154,SN58900,Stryn,6.5581719,61.9153282,POINT (6.5581719 61.9153282)
2156,SN44554,Grannes ,5.67219,58.9144,POINT (5.67219 58.9144)
2157,SN81760,Rv77 Graddis,15.82267,66.7525,POINT (15.82267 66.7525)
2158,SN205410,Esrange,21.0846,67.8911,POINT (21.0846 67.8911)
2159,SN226090,Multrå D,17.4192,63.1681,POINT (17.4192 63.1681)
2161,SN84380,E6 Skjomenbrua,17.24383,68.371,POINT (17.24383 68.371)
2162,SN55670,Veitastrond,7.034,61.4783,POINT (7.034 61.4783)
2163,SN3303600,,29.1922222222222,52.0363888888889,POINT (29.1922222222222 52.0363888888889)
2164,SN35340,Risør,9.2110444,58.7183973,POINT (9.2110444 58.7183973)
2165,SN1229500,,23.1722222222222,53.1083333333333,POINT (23.1722222222222 53.1083333333333)
2166,SN2606300,Воейково,30.3,59.9667,POINT (30.3 59.9667)
2167,SN10380,Røros,11.3487,62.5781,POINT (11.3487 62.5781)
2168,SN25112,Hollekolten,8.5175,60.8705,POINT (8.5175 60.8705)
2169,SN496228007,Hamang-Bærum-7,10.5185,59.9031,POINT (10.5185 59.9031)
2170,SN30244,E18 Vassbotn,9.923,59.0727,POINT (9.923 59.0727)
2171,SN13655,Skåbu,9.4020874,61.5309793,POINT (9.4020874 61.5309793)
2172,SN89350,Bardufoss,18.5437,69.0577,POINT (18.5437 69.0577)
2173,SN82720,Sisovatnet,15.8282,67.3335,POINT (15.8282 67.3335)
2174,SN496228016,Hamang-Bærum-16,10.5468,59.9153,POINT (10.5468 59.9153)
2175,SN47730,E134 Fjæra,6.3815,59.8735,POINT (6.3815 59.8735)
2176,SN241100,Arvika,12.6380555555556,59.6747222222222,POINT (12.6380555555556 59.6747222222222)
2177,SN230800,Tännäs,12.6702777777778,62.4502777777778,POINT (12.6702777777778 62.4502777777778)
2178,SN97120,E6 Barta,26.1457,69.7563,POINT (26.1457 69.7563)
2179,SN61062,Tomrefjord ,6.9247,62.6062,POINT (6.9247 62.6062)
2181,SN1615800,,10.3955555555556,43.6825,POINT (10.3955555555556 43.6825)
2182,SN15270,Juvvasshøe,8.369,61.6775,POINT (8.369 61.6775)
2183,SN1292500,Nagykanizsa,16.970556,46.456111,POINT (16.970556 46.456111)
2184,SN74780,Namsvatn ,13.5403,64.9608,POINT (13.5403 64.9608)
2186,SN94805,E69 Vedbotn,25.6297,70.7765,POINT (25.6297 70.7765)
2187,SN248690,Södertälje,17.6289,59.2142,POINT (17.6289 59.2142)
